distance_km,avg_speed_kmh,vehicle_type,fuel_type,load_ratio,num_stops,idle_time_min,co2_kg
272.39252717229186,23.819289200547793,bike,none,0.36587983268238844,2,59.41711023509647,0.00783481532532957
134.19348952623258,87.40690369630546,van,cng,0.8354719456539769,1,23.070948822375993,41.734974490117175
33.35674863821907,43.54669639834186,truck,cng,0.5624798731419445,1,20.52416607945332,33.32309280891718
705.7845346484436,30.93787885511333,van,cng,0.7755386110697138,2,15.650954757725335,209.6365775503044
80.52547191551312,75.09128707194093,truck,diesel,0.6889118136875719,1,34.15238778776566,103.25675335414421
450.6597488263446,93.69532682769898,van,cng,0.6939941051217855,2,5.546971022223996,131.6095297840063
718.4497796129532,25.575860382410944,van,petrol,0.6396375340396486,2,14.857898584286321,274.1373423068972
690.4329945643259,86.18321558209426,van,cng,0.3906907148591816,2,19.25982273845387,165.66218599637116
120.41133867753074,34.577134098044596,truck,cng,0.19577058661256014,1,23.177262308732715,100.67013736180895
747.550260002297,19.072678772633367,bike,none,0.9536682947625236,2,11.535475108085516,-0.3762775918189903
641.3838327777194,81.83819070857844,truck,diesel,0.4645972491290711,1,42.95908161250345,710.0170387452786
381.50947226203795,57.16363171140956,van,cng,0.10698997793857185,2,35.768558972993816,74.2684640752655
687.5028064722079,84.25746173951099,van,cng,0.47565246160549024,2,13.05527639589867,170.18015076727198
677.4678217049976,25.11681088191699,truck,diesel,0.16203509032118377,1,20.86934084598276,757.0576530534513
90.47645829199436,75.80594979445561,van,cng,0.3440280280425293,1,24.668660188799223,21.982324302550722
8.384509542848733,58.276510098335926,van,diesel,0.22538753414024174,2,58.58739176612461,4.820106567996831
432.7988284450037,22.776439062933992,van,cng,0.7719428841797834,1,21.580533673384068,136.20038495410233
183.68166222811755,34.75434392822511,bike,none,0.672068798776036,2,0.5896531541872707,-0.4963527475869173
866.3666373974027,52.755635573327865,van,petrol,0.2233475225453399,1,17.635005630296025,235.26943044343608
983.9224575332664,92.32821337057813,van,diesel,0.8666113047944874,1,13.509661452955912,383.6554390172493
458.50525127504596,48.72709266023966,truck,electric,0.48808943637789604,2,16.479952187274325,188.73744480695674
261.44806535871936,59.053776258540445,van,petrol,0.7499944888062816,1,34.15829906473212,95.23116060849466
28.054052536380997,53.18779346957912,truck,electric,0.3668003989697378,2,10.905815865671652,12.872179603353132
652.8234795517249,19.4811801384326,truck,electric,0.5015533940314268,2,7.997055484930389,322.35259908506896
302.4982558052939,91.4781616647541,truck,diesel,0.6655662618768907,1,38.634477424065885,387.6050493279569
500.04878686946654,80.00598058063258,van,electric,0.33900183821117225,2,31.722439193043158,39.14426327182727
866.3175251601605,57.43084832933309,van,electric,0.3668838306582358,1,8.004980131392426,63.34271287884362
999.0504486055413,33.72782844219452,truck,electric,0.19289498399109967,2,8.73092896724155,376.7412515079887
267.8769258007787,92.40652460763052,bike,none,0.49210485951006133,1,49.691152159407174,0.32617627342193606
643.4612482652324,41.83818921114315,truck,electric,0.6593668516306437,2,15.448752989548158,297.7279566900668
387.30975353747453,84.79710610122952,truck,diesel,0.9725418094655603,2,42.62109004273994,569.2295554964734
572.599789821986,94.24959203886542,truck,cng,0.8723861118793268,2,20.45771841857931,629.6131272818591
998.201707757952,21.371603694951112,bike,none,0.3007088411803597,1,58.46635863830852,-0.03936829088680222
22.623915785636605,22.801096550049945,truck,diesel,0.7128579622632185,1,38.840528062385474,39.37939752775873
768.1084872700776,78.90253992621679,truck,cng,0.6295291202958909,1,21.73760940001229,704.171740664283
65.17433728126876,65.3791656646446,van,diesel,0.8425317872285201,1,25.613683669398156,24.07999896853624
275.89494237557994,48.82662944236436,van,diesel,0.9383310933370126,1,58.35409413898421,104.22818462272544
981.0638173922113,71.2539119288261,bike,none,0.8352012605537514,1,39.733929499775584,-0.2873871144920963
343.70868078713096,71.68955874233205,truck,electric,0.19227627840502126,2,35.860940131407546,118.8007134114573
716.0201904843846,97.68746464079774,van,cng,0.9847582296533384,1,4.618150980481042,252.24961902695645
573.1877724221317,26.664307462434042,van,diesel,0.9438953145549328,2,14.590798815853557,234.82560574242348
671.9885707669008,43.381710079757084,van,electric,0.3288332448900375,2,49.23045025392655,51.84559148493958
527.5231063360711,64.51537108246256,bike,none,0.7154093808008871,2,34.946104613297756,0.3736845197710003
869.7468412745294,31.102691819229236,truck,electric,0.4610331725426178,1,35.26790696230109,387.9061799764526
998.3204378143857,61.01582426367122,truck,diesel,0.3556525501363861,1,16.45277334744882,1031.34285701465
441.29830204317926,37.134264246972215,van,diesel,0.854559674282971,2,44.50104773950939,163.68965830258378
284.5141450985076,73.97836875943725,van,cng,0.3752321601552976,1,51.51600641894989,66.45953714058793
78.33414043276584,58.59100580698708,bike,none,0.4089708722761669,1,48.77105829220547,0.5701672612936945
71.72064457516326,71.13300145364516,van,diesel,0.8282753232910671,2,44.85123820479029,27.59060362247033
950.356706722445,40.49477163283541,truck,cng,0.11725109877248001,1,57.47826398894724,721.0088891057363
789.1380969249306,80.83862706982102,truck,cng,0.2959560097146402,2,29.662248662745483,608.8166751060679
484.0910111181636,16.245005818161374,van,diesel,0.9290294921627577,2,30.037171940035858,212.73483082344018
574.3552069868592,44.81609795587653,truck,electric,0.849424371714478,2,18.567754586770942,290.67905362680716
928.0862224926516,29.060712930914793,van,petrol,0.10209106551873726,2,17.689034300806014,260.82929701718086
458.3471276266474,37.0117364271229,van,petrol,0.8908718713092368,1,6.208503818795079,186.62889658291945
206.41586621164174,67.1630709569432,truck,cng,0.3007777010760774,2,27.173001624930702,160.61040779312748
469.59068464572886,21.038180819284005,bike,none,0.8364770359077727,2,8.632077980599785,0.13409205272046326
515.2694506982012,58.62714288848759,bike,none,0.19650015478763871,1,7.819225990340152,-0.33306783792965006
545.4372958219179,22.376551095524192,van,electric,0.3131645235368916,2,21.243873741305645,45.93129491858857
366.53339931918975,34.49844768312247,bike,none,0.2964728006303611,2,37.72404090359957,0.31178529281232265
141.4513262551922,51.10658402955583,truck,cng,0.4075739580933345,2,41.50665834851894,123.2252715497039
467.55084865521997,73.28039868754195,truck,diesel,0.3036496007294263,2,14.616887518931655,467.6949515389831
857.239842670306,84.45410342917471,van,petrol,0.5035118234721703,1,25.80856392580958,287.1818701660745
79.22336880907794,63.74170515523119,truck,cng,0.18851042943119184,2,56.44505155406767,64.15459468427052
624.4893066256087,55.2964824491679,bike,none,0.8881166148274954,2,54.73249420689154,-0.014415137237373716
163.39864472548368,44.70943809939884,van,electric,0.3841490167934397,2,1.6872903766754255,12.966796696330865
96.46354485437689,91.34244780970856,bike,none,0.9418823420036807,1,24.31182855451978,-0.4178367106283528
174.7869268085293,18.92670107213845,truck,diesel,0.6216370546714066,2,16.177800526030968,263.25702518268724
679.2084498515962,35.12779476377531,truck,diesel,0.17556630710205404,2,47.70661695160348,715.8078849096887
988.5019940023179,44.26618283219654,truck,diesel,0.15558614766117973,1,17.965387488186398,973.398454097173
204.5517303640938,37.15624066079961,van,petrol,0.18327569893004725,2,58.88300005447681,60.0019018330142
515.0472285579501,75.26196270552109,truck,diesel,0.9154908358123832,1,49.25094055578773,719.5899476097658
658.2915362958443,76.83555162970222,bike,none,0.80785514217531,2,29.804605680359067,-0.031643282112542026
483.65151091993397,20.370563233119253,truck,diesel,0.6500273708901215,2,10.43782235420032,727.1593925246482
128.68403251602234,64.49018314821984,truck,cng,0.36988684159965846,1,28.472013757346446,104.92005556419298
859.0734169754029,44.3054301864893,truck,diesel,0.45126599249149346,1,53.1957264901439,994.1115745338336
910.3064383116779,28.125339390833105,truck,cng,0.6640934674754997,2,1.000293035977986,990.8016825993086
277.8672075214865,53.2225430606162,truck,diesel,0.41073809685134777,1,19.200966785243505,303.19601469761767
193.15401679076115,75.97668579535274,bike,none,0.6979054299451141,1,45.74167282243037,0.016735123683298287
690.1014560655533,95.36706314755752,truck,electric,0.6689081097240862,1,27.323694314876448,317.5633490473896
746.6734101798392,27.368970532931122,truck,cng,0.8901805442496932,1,13.981137863810087,924.4862922668282
383.5201110232086,30.12014499243247,truck,cng,0.4165481002110871,2,37.68182787417222,364.9747351111133
739.1915248941227,17.47944084471318,truck,diesel,0.5871143929904471,1,29.27401171675811,1101.1076071679372
56.672257715283486,92.49686710903877,van,diesel,0.7318743101960469,1,28.811010915713272,22.872283904531983
869.0901459158754,91.87848898281199,bike,none,0.10067293753347796,2,35.1741299268457,-0.158041802720918
619.1282354751487,21.94278001364009,truck,electric,0.295952408919012,2,54.89052899109928,274.58962680720373
934.9581535079541,69.15230055265081,truck,cng,0.9088009313973975,2,22.54927314047646,987.39630570278
930.0056584800116,53.98993483174075,van,diesel,0.26346827969093967,1,13.22822885996219,235.97980956348357
933.6468755506827,94.27118763780972,van,electric,0.21270702306587208,1,5.0527806706259,70.62282932627264
855.3101796265013,45.49423977180827,truck,electric,0.6680053251030112,1,6.568941964139638,388.18540427207625
480.14547164771363,97.6917534861019,truck,diesel,0.10438156688995291,1,53.5481456371207,470.8298225075613
509.64880759704,17.09694613594141,van,electric,0.4662085882515651,2,23.36338678001241,48.61737391235534
845.7964495327969,68.99752392552188,truck,diesel,0.13740386344503272,1,14.059503939031607,773.3385705599995
366.7470048108225,23.809121750867625,van,petrol,0.7321648292795817,1,20.310412765528373,149.55793856736946
650.4631101957945,78.07190840977961,van,petrol,0.12836173877399043,1,37.352819427736904,174.7210740297686
899.1249586668345,68.01821671744563,van,diesel,0.22062240488709262,1,24.02139761038984,224.3803283503239
38.07620664233997,21.85693022825008,truck,electric,0.7051134408785783,1,5.245008472265031,21.51446279832171
216.39415547780172,84.16537301437117,van,cng,0.29539290652290134,2,48.307152525279896,50.76471609097207
183.7101600156,63.23267268197451,van,petrol,0.43930694076287014,1,34.547548267338584,57.57943111103582
400.2583440836679,98.54311001771075,truck,diesel,0.5828233520696259,1,8.583717163404144,502.1656187392057
50.46311707259124,65.94547990654323,van,petrol,0.40750711643660875,2,32.52091790878357,16.743913866914422
713.9925524180305,84.5423743958631,van,electric,0.700598664700924,1,30.193224891518067,67.76773477028925
819.4149778903178,60.6046767134431,bike,none,0.8739466427650683,1,36.78697434415449,0.4865521883060887
84.70718157571336,69.66018445090252,bike,none,0.7862806339979813,2,37.60997426490403,0.25050019768709436
622.6806760949522,94.42571843161367,van,petrol,0.28588096357480575,2,45.20853632678884,198.29415418422124
521.3612962690636,71.88759264671091,truck,electric,0.8335137850085333,2,25.079045130414816,246.99881614142203
102.78986221758126,16.353222717337882,bike,none,0.6545646686913376,2,21.364037947148688,-0.09106767755990633
697.058060120469,23.21444965401407,van,diesel,0.34674763390507013,2,42.81961698672923,213.61608407708007
289.84758170034223,53.359240060099395,van,cng,0.20528474174673184,1,45.53208806507698,60.91501288593129
581.7396987053282,21.709037678265048,truck,diesel,0.2725041869472469,1,30.8110720045062,708.5552925033581
584.811525667868,82.73323347347625,van,cng,0.40686990711623616,2,29.418749364589697,139.4621097377562
56.377555952292596,62.10595033540725,truck,diesel,0.6291120924053331,2,29.515681442347756,70.702967546784
604.969536147984,59.85977555359804,van,petrol,0.60169687044724,2,14.330709624216416,200.38933413150272
107.15963888760344,81.16641457641899,van,electric,0.2534842440084033,2,18.42526460161492,8.757545664145917
291.0715234813143,21.970913002695948,van,diesel,0.3686437882674669,1,57.93107509408598,92.981291497968
278.8340553862496,30.67699119966252,van,cng,0.5477647841869902,1,45.57120892301664,75.90150365486595
238.3224545532021,56.588737189386265,van,electric,0.3574809298281345,1,33.82422608672397,18.735074848614833
917.1597026903435,64.59122828724774,truck,diesel,0.5163492729312805,1,11.891783185300088,1027.0017789691476
429.4555050053155,31.063781097549885,van,diesel,0.3536176153568432,2,10.711187356355921,125.06753515110803
235.13572058719762,25.503151429133972,truck,electric,0.21132176555238466,1,58.58937966887323,101.94396674284802
128.09766205007372,92.74903762864986,van,diesel,0.5441892936305077,1,59.347519146524,44.97735387686653
728.9083852945822,59.88578687922671,van,cng,0.2818728424778687,2,0.23510249706559572,151.9668825326703
116.04063161546749,64.99071556476767,truck,cng,0.7002691331384636,1,45.37860581881765,115.60534300647988
195.80174078349873,41.64557558694828,van,diesel,0.6585011623211128,2,24.62992282184276,64.72579735182948
533.3142851509766,55.062352498930814,van,diesel,0.9829878620621586,2,52.5559813311723,201.16992468375523
756.7826280590144,23.096159387693906,van,electric,0.12472350626168638,2,37.505493161191716,57.769156272566896
174.22267013991325,76.60689287146282,van,cng,0.5548183014140435,1,1.9482463015048967,43.63948601111506
745.8827041879815,99.62762006793007,van,electric,0.6990854505633638,1,9.287162090766719,76.30210730287156
888.8577702969991,20.242339607781382,van,electric,0.5050577533741823,1,59.194169446759595,84.5208374523342
649.8934156450568,40.722970548944176,van,electric,0.5139835027102908,1,3.270556644823175,53.440656280761054
11.000400148577292,90.00478084772202,truck,diesel,0.6145109905147647,2,19.12903937238028,16.530059904563945
508.24439971080164,57.424235939146556,truck,cng,0.19912805462706978,2,1.3189088885773748,372.5084277404374
90.73230729617914,36.830553206640744,van,petrol,0.18326495906478502,2,38.56839546517042,27.616573433149323
999.8493952419138,15.185652142866145,van,diesel,0.6748053725083647,2,14.60655700592464,385.0968360478401
611.3154610959945,15.10778653781667,van,cng,0.9046064781251254,1,39.01530426561969,219.8135310630575
767.5118983381145,93.76657208038395,van,petrol,0.5353217408321145,2,24.135624821012524,276.349090203042
692.8214987484317,35.699908806460584,van,electric,0.9384933247831171,1,48.19023069796387,75.17805756224033
520.6744131161618,63.08807221602662,truck,diesel,0.1137795279642149,1,47.90721030307143,476.8613077859324
379.904108335817,19.01411450205416,truck,diesel,0.25879579342331527,2,59.15605011749507,474.597811514765
355.5762697670482,57.77022919936429,van,diesel,0.5439527446047041,1,33.245956823749566,105.80521485118769
159.999924909836,45.10310672455708,van,cng,0.47753333658083774,1,53.63838344775028,40.32464823025786
216.29734469022105,33.79108198918931,van,electric,0.7562898536507678,1,45.41561070762083,22.857679750843403
11.541085179084645,22.771232853245287,van,diesel,0.601154825221217,1,10.438643971308215,4.733803082664838
328.419478670232,24.826476901978538,truck,electric,0.4497678510463925,1,37.17495556962521,155.5804807810656
882.9403395158153,55.204200464342975,bike,none,0.5677165280353392,1,58.48560488017172,0.15140574724831865
903.1248456193189,19.322541009044798,van,petrol,0.8772011226984787,1,18.1839456705061,409.2054446214572
664.7593628060852,53.484118705242906,bike,none,0.8519862020893367,2,39.163687426633444,0.4050137495139954
622.3147970229525,66.57739614481363,van,electric,0.864522911425296,1,49.61207083040172,62.36364602013003
384.56306189525105,52.77748140207739,van,petrol,0.2274555204879555,1,25.92697420811576,105.83393480218261
86.05849291952606,40.750339270657136,bike,none,0.7701372783667684,2,57.10214438343223,0.26022962802187727
294.5006761836732,72.12446594295577,bike,none,0.7319410886772134,2,18.690737940839163,-0.09765446835927524
703.4965849907114,16.844508098421038,van,petrol,0.668069270254064,2,22.941799863697675,290.72159709427984
363.50295117810833,66.09274922868573,truck,electric,0.8637458967089018,1,31.4552832322642,176.37630212213418
728.6940648121387,41.8986390053439,van,cng,0.40796776518279176,1,43.41207439986532,171.0029056459517
685.3210805765156,75.15902264645885,van,diesel,0.4239931769011521,2,21.565429609849026,194.4879479415539
442.89312259216524,71.83702521632091,truck,diesel,0.3838747521328152,1,28.00098934985185,463.62297882653496
422.08967132778025,23.02378545182803,truck,cng,0.21313531586090412,1,11.396084619661202,377.11597252461985
900.4119273349164,71.50952921088302,van,cng,0.19469759971435274,2,39.05830471311267,183.73598859681775
868.3348727032,50.20117873922336,truck,electric,0.7280779558169298,2,42.58422508806122,404.14713654609255
176.15890713548308,15.859726691171044,van,petrol,0.23392784306635842,1,55.246250978164525,60.864280574933346
919.7152731200462,41.45155271334078,bike,none,0.28815231590277957,1,27.943534660049853,0.1582540642842385
542.0553258756885,68.50101544495354,bike,none,0.331222856223064,2,21.406229420955075,0.024194544790797457
916.0190275486425,67.31337073267451,van,cng,0.27342198522367117,2,54.73245427495093,193.53661591649507
526.2445663465422,76.03864772626191,van,petrol,0.6233085531357618,1,58.071873957081316,183.54271679787422
690.4808995337278,69.87564918373374,van,cng,0.9028529741887247,1,37.71023400501407,205.0654426937369
991.8399606711666,37.619176274390426,van,petrol,0.8498724938069085,2,5.288534603447528,395.24951077062843
141.36679580548468,52.650835913574284,truck,diesel,0.6052945401398119,1,19.771824826439804,172.827895374157
918.8285574994472,52.431808957142906,truck,cng,0.5939018733367105,2,12.210666499913188,844.2100146982095
414.3191646827495,40.43611563711364,truck,diesel,0.7732951010987403,1,21.133858504244717,580.7236184100212
190.3295241941394,25.677327118280054,van,cng,0.3799063033037987,2,23.13315008950016,48.58103883777454
270.1484714402421,90.43254371396146,truck,electric,0.22357303762744396,2,15.736459308899093,97.14385464249355
103.80218325365863,77.06106596099612,truck,diesel,0.4485214433831275,1,16.097232025666358,114.74451729355397
252.89181188310462,56.71887560778364,van,petrol,0.16797994224121687,2,33.7286852296551,68.25517536717338
379.2955357628108,96.12593632729129,van,electric,0.8867520293338615,2,16.131692698740395,42.70174102935918
999.4684263083776,67.9019541752198,van,diesel,0.48788908539147147,1,33.1012780683877,287.56845306459155
50.54391471186604,23.04788419290758,van,diesel,0.12957102796635672,1,54.39919781711993,16.614979993608703
231.16467644304984,73.24212357043862,van,petrol,0.9837074260317211,2,41.16546923660921,97.18195020925937
948.2503082363243,56.37383910994682,bike,none,0.7320924814777362,1,32.28726060238879,0.2218385647327979
449.6343092834373,82.6984004107138,van,diesel,0.5923566918265979,1,55.479516574934806,146.1078606741341
622.3871796201717,60.90674236338664,van,electric,0.7746528559489961,2,35.549608750584305,58.933450111006486
970.4681103352133,24.552804244779693,van,petrol,0.34165442552755176,2,23.016542421309506,318.17939133035776
164.51198806599814,38.541142540591835,truck,cng,0.15921839601571508,1,24.648983734045665,130.76122121574306
146.0797948953338,59.56676975891028,bike,none,0.9666621951837666,1,4.8038041517379355,-0.27113511357161996
841.2662016299312,18.05708927814009,van,diesel,0.6925596358393377,2,46.288400691576385,321.4695396639335
874.2350089078046,17.588913685992228,truck,electric,0.18178888453268355,1,13.9741103189689,370.4429968072177
747.4889019015106,32.80050201985761,van,electric,0.5833751100310932,2,13.539874983123303,67.02361194576268
676.4811761199919,92.15881802050522,truck,electric,0.7567934604163131,2,50.11464360953194,324.3920396419371
360.1051572320896,87.96139957117097,truck,diesel,0.30934347593388034,1,55.5715791848776,378.2266193613378
62.28253060938415,75.73779941791828,van,electric,0.6610705582026382,2,48.29801003290112,7.666486544935821
337.0573296795065,59.11684395417724,van,electric,0.9813369622640646,1,33.548199387778105,35.45163326078354
750.5215576423,41.96956362095195,van,cng,0.5353424491516419,1,0.5097347164325705,185.57194410384224
26.87017417923566,39.242998295533226,van,diesel,0.5985729548904474,2,45.29595238710302,10.619409195635521
676.7956713489186,31.144285129580528,truck,cng,0.8368721293457725,1,33.606958980560904,795.3049661482612
341.80817649386336,78.53860249951052,van,electric,0.594788096139418,1,4.710592107216591,29.583675227181757
376.8531489828299,93.6745557811731,van,cng,0.5527393728013192,1,56.51433523562521,105.13047353492959
873.9208957294608,57.65473192094343,truck,cng,0.4938816723918419,1,28.242059969463696,751.0017056825578
695.4246961298215,67.38045519310205,truck,electric,0.5345906807042592,1,16.338923830864967,279.10294911682007
30.09466120411618,80.37415819812043,truck,diesel,0.9117186145739998,2,32.008812524686974,45.67820342128725
520.6147129369002,55.3512958058981,van,petrol,0.3325533830833331,2,32.2115487901571,150.9830717463208
782.1506472084207,31.605511672131712,truck,electric,0.1780737719512434,1,14.868746574414411,297.41866008106945
423.2798669576456,32.0745603119194,van,electric,0.3751319222294397,2,24.38198431664769,35.12222817106634
779.703533867644,80.20951106817017,truck,diesel,0.9754198689349768,2,48.46988710959734,1130.2944762854395
438.6735393822619,84.51201660010065,truck,cng,0.5943937286674135,1,31.480338401137335,402.9375728781634
70.23520151272996,53.79514237555607,van,diesel,0.6487201551246112,1,5.1241490574524295,22.66795870792167
602.379371621478,74.28306539396601,van,petrol,0.18144667998628008,1,24.635921834295996,163.45377672353658
724.6619696420465,31.11221822563994,van,cng,0.9030141239842957,2,5.32639601737396,230.44029038687273
429.4900405342166,64.77270994728298,truck,electric,0.5690563524221838,1,19.234055160989943,177.08995268561603
729.686033277814,62.57598205390664,van,diesel,0.4231006912713374,1,20.80312567415467,201.64492453093533
73.77245224765456,94.27437397299397,truck,electric,0.4550960163532358,1,7.819079285477455,30.998108056434894
646.7187470115323,89.23142422690691,bike,none,0.1374796201059823,2,7.902572112381305,0.12830754354282659
874.6006281803587,18.691835365029185,truck,electric,0.3349255523822633,1,13.99125326529698,398.2413102243379
18.62751501842724,58.94553407282523,van,petrol,0.5766154126414074,2,22.359427793648834,7.518463497372829
799.1496135096344,83.2581586652351,van,cng,0.47373529381553847,2,48.192727394645594,197.40380207116158
482.8090326722139,76.16423410369549,truck,electric,0.42298182189447286,1,48.53151234201392,187.56224536940778
4.910191629655248,34.31265261572038,truck,cng,0.4657656581208959,2,49.077809660949214,10.374605006371393
267.8980973254019,35.78593765366544,bike,none,0.3045898639630247,1,5.912811084776544,0.23934346609173712
131.32095853367443,16.06911406132661,van,cng,0.23856691479985348,2,26.266888637977196,33.6367417576269
469.1332083113883,65.2605976584758,truck,cng,0.8981568125484464,1,49.65487304884213,498.93094921539347
786.796887360675,16.469483804885872,van,diesel,0.5947161522909205,2,48.43569895957503,288.8212646091678
5.102096694551004,15.936135458526634,van,cng,0.4749724336723755,2,9.659065901242485,2.271340354513275
888.6447552359604,52.5621668232087,van,diesel,0.22856131683273137,2,6.794607098389191,221.7658204538949
639.656177192792,87.54457202221701,van,cng,0.7636356748276042,2,40.75030197227957,188.78706483439836
518.8004037067537,64.92456225565738,truck,diesel,0.2567896075642519,2,26.975001175215738,508.1667310630459
178.38036179350954,92.78920672783717,bike,none,0.518684889809504,1,16.82730388560332,-0.07911716236182281
972.5499731380283,61.24254705003892,truck,cng,0.6038161499617878,2,13.937379245787158,877.8907837648756
265.0354530209812,39.41551457786147,truck,cng,0.5602051808165195,2,38.166338078617116,258.3258495664527
157.76035476518993,16.276916068348136,truck,electric,0.38144196562731225,2,3.2846989355757072,75.16720597209464
426.69624860151305,61.947327276813624,van,diesel,0.6389947852815855,2,43.75441494585408,134.05688942479335
410.88251014100257,43.30131222157055,van,diesel,0.21246090947561624,1,19.01478082911266,105.07355755756947
260.53462175498925,36.64624334675798,truck,electric,0.9983755490300071,1,5.88267228665639,148.52779950798424
628.2359621760993,46.044373731834966,van,petrol,0.581872001960321,2,47.98151172016747,211.85743279042237
957.9541636399326,85.06277880344433,truck,cng,0.608357293045684,2,46.43970523764054,883.9703684309471
55.659460658806296,60.51499884026374,van,electric,0.9421743353720954,1,42.58710301343835,8.147755913437592
800.3524957433589,94.23097348135549,truck,cng,0.793205889084886,2,12.916142747150056,841.2607448915753
125.30977373880843,96.78664948362926,van,diesel,0.36093228636972574,2,5.34058409376053,38.85148465897319
323.8710556075201,94.4884786520128,van,electric,0.42699031487760164,1,21.99826200578739,28.356132290349958
586.0185636716677,65.26489484452281,van,cng,0.7472797260361903,2,5.124508968495918,157.68897420233455
331.6609556557996,86.18332606095238,bike,none,0.3788790844676363,1,35.940662652814055,0.3376308883058001
992.0826898267649,68.47748088747713,truck,diesel,0.433263759797186,2,54.540335330142184,1064.3608942734336
814.7506469013892,34.88343976624772,van,petrol,0.28056888113191614,1,23.570344588884144,243.24475792298085
264.7115441901201,51.338142395375215,van,cng,0.759554503545174,2,20.41337966707542,72.64001620454803
285.6283392998834,55.65411173843866,truck,electric,0.2625730281471838,2,46.125850843269625,106.37891604367819
76.04778724435472,60.53110524688953,bike,none,0.869009574866863,1,55.90388548522948,-0.22109781956529517
107.17223305896528,86.56859988494924,truck,diesel,0.5345692884846521,1,27.634953041679996,127.49615750800625
112.52429346666554,24.80925154172469,truck,diesel,0.8213855146471679,2,25.306454516167555,181.3540084572684
680.8862745193544,88.00153459021213,truck,cng,0.6659858299719746,1,15.750617428989939,652.2322260035972
903.4326705161825,20.923709222060168,truck,diesel,0.1523957608678057,2,12.921556971276509,1036.0401267627858
380.219757091884,79.18013525937553,truck,cng,0.7050941289942771,2,36.920870437714456,366.9666293729721
172.99651986409646,87.29349041805067,truck,electric,0.8900625799149078,1,2.3734503937567886,86.20161177075279
382.8550826944769,38.952290038287614,bike,none,0.7497848322564803,2,19.233793461655473,-0.026312060417178703
54.40525389221334,52.883802170973446,van,petrol,0.14441460732767916,2,45.978244267134,16.334273354399926
757.4319305622874,40.9801222310756,van,diesel,0.6336844308706889,2,40.38048997732062,244.37751021306516
882.3528459397443,27.49627116648118,bike,none,0.7398048974144874,1,1.2073033111844422,-0.16614624770936118
243.7024163253569,92.21104713511194,van,diesel,0.1837964408575511,1,49.163893857989564,68.41858653741822
293.5200538704316,46.88344945205975,van,electric,0.5580476029083576,2,23.983173058465653,24.793499961284017
933.144575413079,89.00707479821726,van,petrol,0.47964685197038803,1,50.553270087910875,317.9209945934417
113.27366327293845,21.428580925936703,truck,cng,0.6193576407031324,2,24.800547592271535,129.66460904759103
293.22250532069,29.23499169675361,truck,diesel,0.4411052498603796,2,46.27458444199068,373.3115800553945
326.3765093661246,55.168947508727726,truck,diesel,0.8896666108556323,1,28.242356838956244,458.33150687692887
369.6186250450987,87.64261719202061,truck,electric,0.8219827079522708,1,14.39693422341788,179.35536968810132
706.0532919859479,84.77142011991234,van,petrol,0.3127084689953886,1,11.20635169386776,213.7452000385713
369.33422107995733,73.65219503495565,bike,none,0.4484649467403409,1,32.01326601321477,-0.19044077900948306
167.59750460381932,66.56623003094876,van,diesel,0.7382144723373436,1,51.93870218236392,57.20330738457275
902.6395727281101,21.230994539666185,bike,none,0.9047639427549141,1,33.041432681687674,0.14842744988755563
77.22615171990547,77.27951562901859,van,electric,0.6551962803686634,2,9.133692835012008,7.773585718184591
808.9841802195012,37.04897779815758,truck,electric,0.672520300955259,1,26.74378925417215,387.876472766703
154.53045167143958,88.35194395041542,van,cng,0.33941923905592164,1,23.688436972695364,37.62340209972598
18.970143440815267,94.28555879201805,truck,electric,0.1704943496342966,1,43.77128531858631,12.351951329554781
303.3765311683759,54.758637406846404,van,electric,0.34551450342986123,2,7.184807310031913,22.35674927738231
455.6691068017367,62.25252145131723,bike,none,0.4635786549727752,1,56.598606712448984,0.6154232148153461
634.1631790167362,53.25441409708083,truck,diesel,0.4040353389894077,2,29.85396500332355,688.6280980466854
924.5697884912788,59.34817419222774,van,petrol,0.1120685084849108,1,37.390345471931234,236.85063917229206
59.217026259013906,93.29883261903667,bike,none,0.8869753033000105,2,44.29773062869846,-0.22084241048462716
258.55306314931426,49.579925028869525,truck,cng,0.5140577050728056,2,38.88612763566429,234.11463237585323
994.5995930347182,55.9688258802445,bike,none,0.7804038175966694,1,7.626156826244424,0.2944253162308269
310.2911443404146,42.2093619855016,van,cng,0.8545176136441144,1,14.197987888200531,91.31961019493411
486.55815428616955,71.44855704757073,truck,cng,0.5752427041034194,1,24.95481925785057,431.649585664675
212.83280453359143,23.933291768159258,truck,diesel,0.7195611616384211,1,31.02707585141517,326.0327812024047
114.1564833116211,80.69484908439904,van,cng,0.5426810397254861,2,52.76776161071354,31.308811530770843
83.35083874697176,80.08044861994055,van,diesel,0.16281953640527477,1,19.47039895013684,21.84809137923063
554.572037194916,59.80752001543034,van,diesel,0.7875668766930561,2,44.312342368554454,187.61335852199548
198.25136827404057,98.65010512523017,bike,none,0.7626285531644159,2,56.74658983478083,0.12542200065268488
47.35648312911053,68.03655830172121,van,cng,0.663488291788342,2,13.143550383592999,12.865512305975871
78.06722971197495,41.0266532409769,van,electric,0.6900664709028858,2,57.7419189872717,9.967371826340935
509.01890434179893,42.06841717849337,truck,diesel,0.75783523233973,1,34.85811519789555,702.3062374786074
